30 20
N 000011010100000000000000000011110000100000000001100011000100000000100000001100000000001000010011000000000101000000011000000001100000000100000000010000100000000000000010000000000000000000000000101000000000000100000111000011000001000110001100100000001010000000101000000011000000000110000001010000000001010001100010000000010011100000010000001000000000000010000000000000000000100010000000000000000100000000010000000001000000000000000000101000000000000000000010010000000000000000100000100000000000001000010000000000000100000000000100000001000001000000110001100000000000000011100000000100000000000000000100 Anti-ClockwiseMetamorphosis
N 000000000000000100000000000101110000000000000001100011000000000000100000001000000000001010000010000000000100000000010000000001000000000100000010010001000000000000010010000000000000000001100000000001000010000100000111000001000000000110001100110000101010000000101000000011000000000110000001000000000000010001100010000000010011100000010000001000010000000010001000001000000000100000000110001000000100000000000000000001000000000000000001001000000000000100010010000000000000000001000000000000010000011000000000000000000100000000000100000101000000000000110001100000000010000011100001000000000000000000000000 Anti-ClockwiseMetamorphosis
N 000000000000000010001100000001110001000000000101101011000000000000100000001000000000001000000010000000010100000000010000000001000000000100001000010000000000000000100010000000000000000000100000000000000010010100000111000101000001000110001000100000001010000000111000000011000000000110000001010000000000010001000000000000010011100000010000011000000000000010000000000000000000110000000000000000000100000010000000000001000000000000000000011000000000000100001010000000000000000000100000100001000000001000000000000000000100000000010100000001000000000000100001100000000000010011100000000000100000000000000000 Anti-ClockwiseMetamorphosis
N 000000010000000000000000000011110000000000000001100011100000010100100010001000000000001000000010000000000100000100010000000001000000000100000000010000000000010000000000000000000001000000100000000000000010000100001111000001000001000100011100100000001010000000101000000011000000000110110001010011001011010001100010000000010011100000010000001000000000001010001000000000010000100000000000000110000100000000000000000001000000001000000000001000000000000000000010000000000000000000100000000000000000001000000000000000000100000000010100000001000000000011110001100000000000000010100010000000000000000000000000 Anti-ClockwiseMetamorphosis
N 000000000000000000001000000001110001000000001001100011000000000000100000001000000000001000100010000000000100000000010000000001000000001100000000010000100000000000000010000100000001000100100000000000000010000010000111000001000001010110001100100000001010000000111001010011000000000110000001010000000001010101101010000001010011100000010000001000000000000010000000000000000000100010000000000000000100000000000000100001000000000000000000001000000000000000000010000000000000000000100000010000000000000000000000000000000100000001000100000001000000000000110001100000000000000011100000000000000000000000000100 Anti-ClockwiseMetamorphosis
N 000001100000000000000000000001110000000000000001100011000000000000100000001000000000001000000010000000000100000000100100000001000000000100000000010000001000001000010010000000000000000000100000000001100010000100000110000001000001000010001100110010001010000000101000000011000001000110000001010000000001010001100000010000010011100000011010001010000000000010000000000000001000110100000000000000000100000000000000000001000000000000000000001000000100000000000010000000100000000000100000000000000000101010000000000000010100000000000100000001000001000000110001100000100000100011100000000000000000000000001000 Anti-ClockwiseMetamorphosis
N 000000000000000000000000000001110001000000000001100011000000000100100001001000000000101010000000000000000101001000010010100001000000000100000000010000000000000000000011000000000000000000100000000000000010000000000111000001000001000010001101100000001010000000101100000011000000000110100000000000000001010001100010000000010011100000010000001000000000100010000000100000000000100010100000100000000100000000000000000001000000000000000100001000000010000000100010000000000000000000100000000000001000001000000000000000000100000000000100000001000000000000110011100000000000000011100000000000000000000000000000 Anti-ClockwiseMetamorphosis
N 000000000000000000000000000001110000000000000001100011000000000000100000001000000000001001000010100000000101000000010000000001000000000100000000010000000010000000100110000000000000000000100010000000000010000100000111000001000101000110001100100010001010000000001000000011100000000110000001010000000001010001100010000000010011100000010000001100000000000010000000000000000000100000000000000000100100000000000000000001000000001000000000011000000000000000000010000000000000000000100000000000110000001000000100000000000100000000000100000001000000000000110001110000000000000011100000000000000000000000000000 Anti-ClockwiseMetamorphosis
N 000000001000000000000000000001010000000000000001100011010000000000110000001000000000001000000010000000000100000000010000010001000000000100100000110000001000100000000010000000000000000000100000000100000010000100000111000001000001000110001100110000001010110000111000000011000000000110000000011000100001000001100010000000010011100000000000001000000000000010000000000000000000100100000000000000000100000000000000000001000000000000000000001000100000010100000010000000000000000000100000010000001000001000000000000000000100010010000100000001000000000000110001100100011000000011100000000000000000000000000000 Anti-ClockwiseMetamorphosis
N 000000000000000000000000000000110100000000000001100011000000001000100000001000000000001100000010000000000100000000010000000001000000000100000100010000000000000000000010000000000000000010100000000000000010000100011111010001000001000110001100101000001010000000101000000011000000011110000001010000010001010001100010000000010011100000010010001000000000000010000000000000000000100000100000001000000101000000000000000001000000000000000000001000000000000001000010000110000000000000100100000000000000001000000000000000000100000000000100000000000000000001110001100000000000000011100000010000010000000000000000 Anti-ClockwiseMetamorphosis
N 000000010000000000000000001001110000000000000001100011000000000000100000001000001000001000000010000000000101001000010000000001000000000100000010010000000100000000000010000000010000000000100000000000010010000100000111000001000001000100001100110100101010000100101000000011000000000110000001010000100001010001110010001000010011100000010000001000000000000011000000000000000000100000000001000000000100000000000000100001000000000100000000001001000000010010000010000000000000000100100000000000110001001000000000000001000100000100000100000001000000000000110001100000000001000011100000001000000000000001000000 Anti-ClockwiseMetamorphosis
N 000000001000000000000000000001110000000000001001100011001000000000100001001000000000000000000010000000000100000000010000000001000000000100000000010000000001000000000010001000000000000000100000100000000010010100000111000101000001000110001100100000101010000000101000010011000000000110000001010000000001010001100010000000010011100000010000001001000001001010000000000000000000101000000000000000010100000100000000000001000000000000000001001000000000000000000010000000000000101000100000000000000100001000000000000100000100000000000100000001000001001000110001100000000000000011100000000000000000000000000000 Anti-ClockwiseMetamorphosis
N 000000000000000000000000000001110000001000000001100011000000000000100000001000000000001100010010100001000101000100010000000001001000000100000000110100000000000000100000000000000000000000100000000000000010000000000111000001000101000110001100100000000010000100101000000011000100000110000001010000000001010001100010000000010011100000010100001000000000000010000000000010000000100001010010000000000100000000000000000001000000001000000000001010000000000000000010000000000000001000100000000000000000001000001100000000000100000000000100000001000000000000110001100000000000000011101000100001000000000101000000 Anti-ClockwiseMetamorphosis
N 000000000000000000000000000101110100000000000001100011000000000000100000001000000000000001000010000000000100001000010000000001000000000100000010110000000000000010000010000000000000000000100000010000000010000100010111000001000001000110001100100000001010000000101000000011000100000110000001010000000101010001100010001000000011100000010001001000000000000010000000000000000100100100000000000001000100001000000000011001000010000000001000001010000001100000000010000001010001000000100001000100000000001000000000000000000100000000000100000000000000000000110001100001000000000001101000000000000100000010100000 Anti-ClockwiseMetamorphosis
N 000000000000000000100000000001110000000000000001100011000000000000110000001000000000001000000010000000000100000000010000000000010000000100000000000000000000000000000010001000000000000000100000000000000011000100000111000000000001000110001100100000001000000000101100000011000100000010000001010000000001010001100010000000010011100000010000001000000000100010000000000000000000100000011000000000000100000000000000000001100010000000001000001000000000000000000011001000000000000000100000000000000100001000000000000000010100010000000100001001000000000001110001100000000001000011100000001000000000000000000000 Anti-ClockwiseMetamorphosis
N 000000000110000000000000000001110000000000000001100011000100000000100000001000000000001100000010000000001100001000010000000001001000000100000000011001000000000000000010000100000000000000100000010000000010000100000110000001000001000110001000100000001010000000111000000011000000000110000001010000000001010001100010000100010011100000110000001000000000000010000000000000000000100000000000001000000100000000000000000001000000000010000000011000000000001000000010000000000000001000100000000000100000001001000000000000000100000000000100000001000000000000110101000000000000010011100010000000100000000000000000 Anti-ClockwiseMetamorphosis
N 001000000000000000000000000001110000000000000001100011000010000001100000101000000000001000000010000000000001001000010000001001100000000100010000010000000000000010000110000000000000000000101100100000000010000100000111000000000001000110001100100000001010000000100000000011000010010110000001010000000101011101100010000000010011100000010000001001000000001010000000000001000000100000000000000000000100000001000000000001000000000000000000011000000000000100000010000000001000000000100000000000000000001000000000000000000110010000000100000001100000000000110001100000000000010011110000000000000001001001000000 Anti-ClockwiseMetamorphosis
N 000000000000000000000000000001110000000000000101110011000001000000100000111010000000001001000000000000000100000000010000000101001000000100000000010000000000000000000010000000001000000000100000000000000010000000000111000001000001000110000100100000001010000000101000000011000000010110000001011000000001010001100010000000010011100000010000001000000000100010000000000000000000100000000000000000000100000000000000000001000000000000000000001000000000000000000010000000000000000000100000000000000000001000000000001000000101000000000000010001000000000000110001100010000000000011101000000000000010000000000000 Anti-ClockwiseMetamorphosis
N 100000000000000000000000000001010000000000000001100011000000100000100100000000000000001000010010000000000100000000010000010001000000000100000010010000000000000001000000000000001000000001100000000000000010000100000011000001000001000111001100100000001010000000101000000011000000001110000001010001000001010001110010000000010101100000010000001000000000000010000000000000000101100000000000100000000100000000000000000001000000000000000010111000000000000000000010000000000000000000100000100000010000000000000100000010000101000000000100000101010000000000110101100000000000000011100000000000000000000000100000 Anti-ClockwiseMetamorphosis
N 000000000000000000000000000001110000000000100101100011000000000000100000001000000000001000000010000000000100010000010000000001000110000100000000010000000000000000001010000000000000001000100000000000000010000101000111000001010001000110001100100000000000000100101100000011100000110110000001010000000011010001101010000000010011100000011000001001000000001010000000000000100000100000000100000000000100000000000000000001000000000000100000001000000000000000000110000100100000000000100000000000000000001000010000000000000000001000000100100001000000000000110001100000000000000011100000000001000000000000000000 Anti-ClockwiseMetamorphosis
N 000000000000000000000000000101110001000000000001100011000000000000100000001000010000001010000010000000010100000000011000000001000000000100000010010000000000000000000010000000000010000000110000000000000010000100000111000001000111000110001100100000001010000000101000010010000000000110001011010000000001010001100010000000011011100010000000001010000000100010000000000010000000100000000000001000000100101000000000000011000000000000000100001000000000000000000010001000000000000000100000001000000000001000000000000100000100010001000100000001000000000000110001100000000000000011100000000000011000001000000000 Anti-ClockwiseMetamorphosis
N 000100100000000100000000000001110000000000000001100011000000001000100000001000000100001000000010000000000001100001010010000001000000000100000000010000000000000000000010000000000000000000100000000000000010000100001111000001000001000110001100100000001010100100101000000011000000000110000001010000000001010001100010000000010011100000010000001000000001000010000000110010000000100100000001000000000100000000000010000001000000000001100000001000000000000000000010000101000010000000110000000000000000001000000100000000000100000000000100000001000000000000010001100100000000001011100000000000000100100000000000 Anti-ClockwiseMetamorphosis
N 000000000000000000000000000001110000000000000001100011000000000000100000001000000000001000100010000000000100000000110000000001000000000100000000011000000000000000000010001000000000000000100000000000000010000010000111000001000001000110000100101001000010000100101000000011000000000110000001010000000001011001100010100000000001100000010000001000000000000010000000000000000000100001000000000000000100000000000000000001000000000000000000001010100000000000000010000000000000000000100000000000000000001000000000000000000100000000000000000001000000000000010011100001000000000011110000000000100100000000000000 Anti-ClockwiseMetamorphosis
N 000101000000000000000000000001110000000000000001100011000000000000100000001000000000001000000010000000001000000000010000000001000000000100000000010000000000001000000110000000000000000000100100000000000010000100000111000001000000000110001100100000001010000000001000000010000000000110000001010000000001010001101010000000010011100000010000001000000000000010000000000000000000101000000010000000000100001000000000000001000100000000000000001000010000000000000010000000000000000100100000000100000000001000010000010000000100000000000100000001000000001000110001100100000010000011100000000000000000001000000000 Anti-ClockwiseMetamorphosis
N 000000000000000001000000000001110000000000000101100011000000001000100000001000000000001000100000000000000100000000010000000001000000000100000000010000100010000001000010000000000000000000100000100000000010000100000111000001000001000110001110100000001010000001101000100011000000000110000001010000000001110001100110000000010011100000010000011000000000000010000000000000000010110010000000000000000100000000000000000001000000000000000000001000000000010000100010000000000000110000000000100000000000001000000000000000010100000000000101000001000010100000110011100000000000000011100000000010000000000100000001 Anti-ClockwiseMetamorphosis
N 000000100000000010010000000001110000000000000001100011000001000000100000001010000000001100000010000000000100000000010000000101000100000100000000010000000000000000000010000000000000000101100000000000000010000100000111000001000001000110001100100000001010000000100000000011000000000110000001010000000001010001100010000000010011100000010000001000000000000010010000010000000000100000000000000000000100000000000000000011000000000000000000100000000000100000000010000000000100000000100000000010000000001000000000000000000100000000100101010101000000000000111001100000000000000001100000000000100000000100000000 Anti-ClockwiseMetamorphosis
N 000000000100000000000000000001110000000001000001000010000010000000101000001000000000001000000010100000100100000000010000000001100001000000001000010000000000000000000010000000000000000000101000000010000010000100000111000001000001000010001100100000001010000000101001000011000000000110000001010000000001010001100010000000010011100000010000001000000000000010000000000000000001100000010010000000000100000000000000000001000000000000000000001000000000100000000010000000000000000000100100000000000000000010000000000000000100000000000100000001100000000000010001100000000000000011100000000000000000000000000000 Anti-ClockwiseMetamorphosis
N 000000000000000001000000000001010000000000000001100010000000000000100000001000000000001000000010000000000100000000010000000001000010000100000000010000000000000000000010000000000000000000110000000001000010000100001111001001000001000110000100100000001110000000101000000011010000000111000001010000000001010001101010000000010011100000010000001100000000000010000000000000000000100000000000000000000100000000000000000001000000001000000000001000000000000000000010000000000000000000100001000011000000001000000000000110000100010000000100000001000000000000110001100000001000000011100000000000000000000000010000 Anti-ClockwiseMetamorphosis
N 001000000000100010000000000001110000000000001001100010000000010000100000001000000000001000000010000000000100000000010000000001000000001100000000010000100000000000000010000000000100000000010000100000000010000100000101000001000001000110011100100000001010000000101000000010001000000100000001010000000001010001100010100000010011100000011000101000000000000010000000000000000000100000000000000010000100000000000000000001000100010000000000001100000000100000000010100000000000000000100000000000000010001000000000000000000100000000000100001001000000000000110001100000000000000011000000000000000000000000000000 Anti-ClockwiseMetamorphosis
N 000000000000000000000000000001110000000000000001100011101000000000110000001100000000001000000010000000000100110000000000100001000000000100000000010010000000000000000010100000000000000000101010000000000010001100000111000001000001000110001100100000001010000100101000000011010000000111000001000100000001010001100010000000010011100000010000011000000000000010010000000100000000100100000000000010000100000001000111000001000000000000000000001010000000000000000010000000000000000000100000000000000000001000000000001000010100000000000100000001000000000000110001100000000000000011100000000000000000000000000000 Anti-ClockwiseMetamorphosis
N 000000000000100001000000000100110000000000000001100011101000000000100000001000100001001001000010000000000100100000010000000001000000000100001000010000000000000100000010000000000000000000000000000000000010000100000111000001000001000110001100101000001010000000101000000011100000000110000001010010010001010001100010100000010011100000010000001000000000000010000100001000001000100000000000000000000100000000000000000001001000000000000000000000100010000001000010000000000000000000100000000000001000000000100000000000000100000000000100000001000000000100110001100001001000000011100000000100000000000000000000 Anti-ClockwiseMetamorphosis
N 000000000000000000000000000001110000000000000001110011000001000001100010001000010000001000000011000000001100000100000000000001000000000100000001010000000000000000000010000001100000000000100000000000000010000100001111000001000001010110000100000001001110000000101000000011000001010111000001010000000001010001100010000000010011101000010000001000000000000010000000000000000000100010000000000101000100000000000000000001000000000000000001001000000000000000000010000000000000000000100001000000000000001000000000000000010100000001010100000001001000001000100001100000000000000011100000100000000000000000000000 Anti-ClockwiseMetamorphosis
N 100000000000000000000000000011010000100000000001100011000000000000100000001000000000001000000010000000000100000000010000000001000000000100000000010000000000000000000010000000010000000000100010000000000011100100000111000001100001010110001100100000001010000000101000000011000000000110000001010000100001010001100010000000010011100000000000000000000000000010000000010000100000100000000000000000000100000000000000000001000000000000000000100000000100000000000110000000000000000000100001000000000000001000000000000000001110000000000110000001000000000000110001101000000000000011110000000000000000000000000000 Anti-ClockwiseMetamorphosis
N 000000001000000000000000000001110000000000000001100011000000000000100000001000000000001000000010000000100100000000010000000001000000000000000000010000000000000001000011000000001000000000100001001000000000110100010101000001000001000110011100100000001010010011101000001011000000000010000001010000000001010001100010000000010011100000010000001000000000000010000000100000000000100000000000000000000100000100000000000010000000000000000000001000000000000000000110000000000000000000100000000010000000001000000000001000000110000000000100000101000000000000010001100010001000000011100000000000100000000000000000 Anti-ClockwiseMetamorphosis
N 000000000000000000000000001001110000000000000001100011000000000000100000000000000000001000000010000000000100000000010000000001000000101000000000110000000000000000000011001000000000000000100000000000000010000100000111001001000001000110101000100000001010000000101001000001001000100111000001010000000001010001100010000010010011100000010000011000000001000010000000000001000101100001000000000000000100000000000000000001000001000000000000001100000000000000000010000001000000001100100000000000100000000000000000000001100100110000000100000000000100001000110001000000000000000011110000000000000000000000000000 Anti-ClockwiseMetamorphosis
N 000100000000001100000000000001110000000100000001110011000000100000100000001000000000001000000010000001000100000000010000000001000000000100000000010000000000000000000010000000000000000001100000010000000010000100000111000001100101000111001100100000001010000000101000000011000001000110000101010000000001010101100010000001010011000000010000001000000000010010000010000001000000100000000000100000000000000000000000000001000000000000000001001000000000000000000010000000000000000000000000000000000000000000000000000000000100000000000101000001000000000000110001100000000000001011100000000000001000000010000000 Anti-ClockwiseMetamorphosis
N 000000000000010000000010000001110000000000001000100011000000000000000000001000000000001000000010000000000100000000010000000001000000001100000000010000000000000000000010000000000000100000100000001000000010000100010111000001000001000110001100101000001010000000001100000011000000000111000001011000000001010001100010000000010011100000010000001000000000000010000000001000000010100000000000000000000100000000000000000011000000000000000000001000000000000000000010000000000000000000100000000000000000001000000000000000010100000000000000000001000000010000110001100000000000000011101000010000000000000000000000 Anti-ClockwiseMetamorphosis
N 000000100000010000001000000001110000000000000001100011000000000000100000001000000000011000000010000010000100010010010100000001000000000000000000010000000000000000000010001000011000000000000000110000100010000100000101010001000000000110001101100000001010000000101000000011001100100110000101010000000101010001100000000000000111100000000000000000010000000010000000000000000000100000000000000000000100000010000000000000000000000000000101001000000000000000100010000000000000000010101000000000000001001000000000000000001100000001000100000001000000000001110000100000100100000011100000000000001000000000000000 Anti-ClockwiseMetamorphosis
N 000000000000000000000000000001100000000000000001100011000000000000100000001000000000000000000010100000000100000000110000000001000000010100000000010001000010000000000010000000000000000001100000000000000011000100000111000001000001100110001100100000001010000100101010010011000000000110010001010000000001010000100010000001010011100000011000001000000001000010100000000000000000100000000000000000000100000000000000000001000000000000000000001000000001000000000010000000000000000000100000000000000000001000001000010001100100000000000100000001000000000000110001000000000000000010100100000001000000000110000000 Anti-ClockwiseMetamorphosis
N 001000010000000100000000000001110000100000000001100011000000000000100010001000100000001000000010000000000100000000010000010001000000000100000000010001000000000000000010000110000000000000100000000000000010000100000011000001000001100110001100100000001010000000101000000011000000000110001001010000100001010001100010000000010011100000010000001000100000000010000001000000000000100000000000010000000100000000000000000001000000000101000000001000000000000000000010000000000000000000100000000000000010001000000000000000000101000000000100000001000001100000110001101000000000000011100000000000000000000000000000 Anti-ClockwiseMetamorphosis
N 000000000010000000000000001001110000000000000001100011000000000000100000001000000000001000000010000000000100000000010000000001000001000100000000010000000000000000000010000000000000000010100000000000000010000101000111000001000011001110001100100000001010000000101000100011000000000110000001010000000001010101100000000000010011100000110000001100000100001010000000000000000000100000001000000000001101000000000000100011000000011000000010001000000010000000000010000000000000000000100000001100001000001000000000000000000100000000000100000001000000100000110001100000000000000011100000000000000000000000000000 Anti-ClockwiseMetamorphosis
N 000000000000000000100000000000110001000000000001100011000000000000100000001000000000001000000010000000100111000000010100000001100000000100000000110000000000000000000010000000000000000000100000000100000000000100000111000001000001000110001100100000101010000000101000000011000000000110000001010001001001010001100010000000010011100000010001001000000000001010001010000000000000100000000000000000010100000010000000000001110010000000010000101000000000000000000010000000000000000000100010010110000000001000000000000010000100100000000100000001010000000000110001100000001100000101100000000000010000001000000000 Anti-ClockwiseMetamorphosis
N 000000000000000000000100000001110000000000000001100011000000000000101000101000000000001000000010000010000100000000010000000000000001000100000000010000000010000000000010001000010000000010100000010010000010000101000111000001000001001110001100100000101010000000101000100011001000000110000001000000000001010001110010000000010011100000010000001000100000000010100000000100000000100000000000000000000100000000000000000000001000000000000000001000000000000000000010000000000000000000110000000000000000001000000000000000000100000000000100000001100000000000110001100000000000000011100000000000000000100000000000 Anti-ClockwiseMetamorphosis
N 000000000010001000000000000001110000000000000001100011000100000000100000011000000000001000000010000000001100000100010100000011000000000100000000010000100000000000000011000000000000000000100100001000000010000100010111000001000001000010001100100000001010000000101000000011000001000110001001010000000001010001101010000010010011100100010000011000000000000010000000000000000000100000000000000000000100000000000000000001000000000000000000001000000000000000000010000000000000000000100000000000000100001000001000000001000110000010000100000001000000000100010001100000000000000011100000000000000000000000000000 Anti-ClockwiseMetamorphosis
N 000000000001000000000000000001110000000000000001100011010000100000100000001000001000001000000010000000010100000001010000000001000000000100000000010001010000000000000011000000000000000000100000000000000010000100110111100001000001000110001100100000001010000000000000001011000100000110000001010000000001010001100010000000010011101000010000001000000000000010000000000000100100100000000000000000000100000000000000000001000000000000000100011000000000000000000010000000000000000000100000000000000000001000000000000101000100000000000100000001000000000010110001100000000000000011100000000000000000000000000100 Anti-ClockwiseMetamorphosis
N 000000000000010000000000000001110000001000000001100011000000000000100100101000000000001000000010000000000100000000010000010000000000000110000000010000000000000000010010000000000000001000100000000001100010001100001111000001000001000110000100100001001010000000101000000011000010000110000001010100000101110001100010001000010011100000010000001010000000000010000000000000000010100100000000010000000100000000000000000001000000000000000000001000000000000000000010000000000000000000100000000000010000000000000000101000000101000000000100000001000000000000110001100000000000000011110000000000000000000000000000 Anti-ClockwiseMetamorphosis
N 000100000000000000100001000001110000000000000001100011000000000000100000001000000000001000000010000001000101000000010000000001000000000100000000010000000000000000000010000000000000000000101000010000000010000101000111010001000001000110001100100000001110000000101000000011000000000110000001011000000000010001000010001000110111100000010000001000000000000010000000000000000010100000000000001000000100000000001000010001000000010000000000001000000000000000000010000000000000000000100100000000000000101000000000000000000100000000000100100001000000000000110001101000000001000011100000100000000000000000000100 Anti-ClockwiseMetamorphosis
N 000010000001000000001000000101100000000000000001100011000001000000101000001000000000001100000010000000000000000000010000000001010000000100100000000000000000000000100011100000000010000000100000000000100011000100010111001001000001010110001100100000011010000001101000000011000000000110000101010000000001010101100010010000010011000000010000001000000000000010000010000001000000100000000000000000000100000000000000000001000000000000000000001000000000000000010010000000000000000000100000000000000000001000000000000000000100000000000100010001000000000000110001100010000000000010100000010001000000000000000000 Anti-ClockwiseMetamorphosis
N 010000000000000000000000000001110000000001000001111011000000000000100000001000001100001100000010000000000100000001010000000001000000010100000000010000000000001010000010000000000000000000100000100000001010000100000111000001000001000110001100100000000010000000101000000011001000001110000001010000000001010001100010000000010011100000010000000000000000000010100000000000000000100000000100000000010110000000000000000001000000000010000000101000000000000000000010000000000000100000100000000100000000001000000010000000000100100000000100000001000000000100110001100000000010000011100000000000000000000000000000 Anti-ClockwiseMetamorphosis
N 000000000000000000000000000001110001000000000001100111000000000000100010001000000000001000000010010001000100000000000000000001000000000100000000010000000000001000000011000000000000000000000100000000000010100101010111000001000101000110001100100000001010000000001001010011000001000110000001010000000001010001101010000000010011100000011000000000000000010010000000000000001100100000000000000000000100000001000000000001000000000000000000001000000000000000000010000000000000000000100000000000000000001000010000000010101100000000000100000001000000000000110001101000000000000011000000000100000000000100000000 Anti-ClockwiseMetamorphosis
N 000000000000000000000000010001110000000000000001100011000100001000100000001000000000001000000010000001000100000000010000000001001000000100000001110000000000000100000010000100000000000000100000000000001010000100000111000001000001000110001100000000010010000000101000000011000000000110000001010000000001010001100010000010010011100000010001001000000000000010000000000000100000101000010000000000000100010000000001000001000000000000000000111000000000000100000010000000000000000000100000000000000000001000000000000000000100000000000100000001000000000000110001100000000010000011000100000000000000000000000010 Anti-ClockwiseMetamorphosis
N 100000000000000000000000000001110000000000000001100011000000000000101000001000000000001000000011100010000100000000010000000001000000000100000000010100000000100100000010000000000000000000100000000000000010000100000101000001000001000110001100100000001010000010101000000011000000100100000001010010100001010001100010000000010011100000010000000000000000000011000100000000000010100000000010000000000100000000000000000000000000001000000000001000000000000000000010000000000000000000101000000000011100001000000000000010000100000000000100000001001000011000110001100000000000000011100000000000000000000000000001 Anti-ClockwiseMetamorphosis
N 010000000000001000000000000001110000000100000001110001000000000000100000001000000100011000000010010000000100000000010000000001000000000101000000010000000000000000000011000000100000000000100000000000000010100100000111000101000001000110001000100000001010000000101000000011000000000110000001010000000101010001100010000000000011100000010000001000000000000010100001100000000000100000000000000000000100000000000000000001000000000000000000001000000000000000000010010000000000000000000000000000000000000000000100000000000100001000100100010001000000000000110001100010000000000011100000000000000000000000000000 Anti-ClockwiseMetamorphosis
N 000000000010000000000000000001110000000000000001100011000000000000100000001000000000001000000010000000000100000000010000000000000000000100000000010000000000000000000010000000000000000100100000000000000010000100100111000011100001000110001100100000001010000000101000000011000000000110000001010000000001010001100010000010010010110000010000001000010000000010000100000000000000100000000000000000000100000000010000000001000000000100000000001000000000000000000010000000000000000000100000000000000000001000000000000000000100001000010101000001000000000000110001101000000000001011100000000000000000000000000000 Anti-ClockwiseMetamorphosis
N 010000000000000100000000000001110000010000000001100011000000000000100000001010000000001000000110001000010100000001010010000001100000000100000000000000000000110000000010000000001010000000111000001000000010000100001111000001000001000110001100100000000010001000101000000011000000010110000001110000000001010001100010000000010011100000000000001000000000000010000001000000000000000000000000010000000101000000000000000001000000100000000000001000000000010000000010000010010000000000100000000000000000011000000000000000000100000001000100000001000000000000110011100000000100000011100100000000000000000000000000 Anti-ClockwiseMetamorphosis
N 100001000000000001000000000001110100000000000001100011000000000000100000001000000000001000000010000000000100000000010000000001000000000101000001010000000000000000000010000000000000000000100000000000000001000100000111000001000001001010011100100000001010000000101000000011000001000110010001010000000001010001100010000000010011100001010000001000000000000010000000000000010000100010000000000000000100000000000000000001000000001000000000101000001000000000000010000000000000001000100000000000000000001000000000100000000100000000000100000001000010000000110001100000000000000011100000000000000000000010000000 Anti-ClockwiseMetamorphosis
N 000000000000000000000000000001110000000000000001100011000000000000100000001000000000001000000010000000001100010000010000000001000000001100000000010000010000000000000010000000000000000000100000000000000010000100100111000001000011000110101100100000001010000000011000000011000001000110000001010000000001010001100010000000010011100000010000001000000100000010000000000000000000100000000000000000000100000000000000000001001000001000000010001000000000000000000010000000000000000000100000000000001000101001110000000000000100000000000101000001000000000000110001100000000000100010100100000000000000000000000000 Anti-ClockwiseMetamorphosis
N 000000000000000000000000000001101000000000001001110011000001000000100000001000000000001000000010000000000100000000010000000001000000000100000000010001000000000001000110010001100000000000100000000000000010000100000101000001000001000110001100100000001010000000101000000011000000000110000001010000000001010001100010000000110011100000010000001000000000000010000000000100000000100000000000000000010100000100000000000001100010010000000000001000000000000000000010000000000000000000100100000010010000001000010001000000000100000000000100000001000000000000110001000000000000000011100000000000000000000000001111 Anti-ClockwiseMetamorphosis
N 000000000000000000000000000001110000000000000001100011000000000000100000101000000000011100100011000000000100000000010000000001000000000100000000010000000000010000000010000000001000000000010000000000000010100100000111000001000101000110001100100000001010000000111001000111000000000110000001010000000001011001100010000000010011100000010000001000000000000010000000001000010000100000000000000000010100000000000000000101000000000000000000001000000000000000000010000000000000000000100010100000000000001000000000010000000000000000000100000001001000000001110001100000000000000011100000110000000000001000000001 Anti-ClockwiseMetamorphosis
N 000000010000000000111000000001010000000010000001100111101000000000100010001000000000011000000010000000000100000001010000000001000000010101000000010000000000000000000010000000000100000000100001000100000010000100000111000001000001000110001100100000011010100000101000000011000010000110000001010000000000010001100010001000010011100000010110001000000000000010000000000000000000100000000000000000000100000000000000100001000000000000000000001000000000100000100010010000001000000000100000000000000000001000000000000000000100000001000100001101000000001000110001100000000000000011100000000000001001010000000000 Anti-ClockwiseMetamorphosis
N 000000000000100000000000001001010000000101000001100011000000000000100010001000000000101000100010010000000100000000010000000001000000010101000000010000000000000000000010000000101000001010100000000010100010000101000111000001000001000110101100100000001010000000101010000011000000000110001000010000000001010001100010000000010111100000000000011000001000000111000000000000000000100000000000000100000000010000000000000101010000000000000000001000000000000000000010000000000000011000100010000000000000001000000010100000000100000000000101000001000000000000110001100000000000000011101000000000001000000000000000 Anti-ClockwiseMetamorphosis
N 110000000000000000000000000001010000000000000000100011000000000000110000001000000000001000000010000000000101000000010000000001010000000100100000010100001000000000000010000000000000000000100000000000000010000100000111000011000001000010001100100000001010000000101000000011000000000110000001010000001001010001100010000000010011100000000000001000000000000010000000000000000000100000000000000000000100000100000000000101100100000000000010001000000000000000000010000001000000001000100000000000000000001000000000100000110100000100000110000001000000000000110001100001000000000011100000000000000000000000000000 Anti-ClockwiseMetamorphosis
N 101000100000000000100000000001110000000000000011100011001000000000100000001000000000001000010010000000000100100000010000000001000000000100000000010000010000000000000010000000000100000000100000000000000010000100000111001101000001000110001100100000001010000100101000000011000000001110000001010000000101010000000010000000010111100001011000001000000000000010000000001000000000100000000000000000000101001000000000000001001001000010000000001000000100000000100110000000000000000010100000000000000000001010001000000000000100000001000100000101000000010000110001100001010000000011100000000000000000000000000000 Anti-ClockwiseMetamorphosis
