30 20
N 000000000000000000000001100100000000001000100000000010010000001000000000000010000000000000000010100000010110100000001000000000110010000110000000100110000111000010000000111100000000000010000110010000000000000010010000000000000101100110000000000001110000110000000011111000000100100000000000000001000000000000000000110100000000000000001000000101010000000110100000010000000001000010000000000100110000000000000000000010000001100001011110000000111000000111001000000000110000110001100100001000100100010000000100011001000100000000000000011011000000000000000011101000100000000100010100010000100001010000000000 Guidance
N 000000000010010010001110000011110000011000100100111110000100001000001101000001000011001001100000101000011000010000011000000001001110001000000000011001110110000010000010111101000100100001000110010001000000000011101000000001001001111010011001010110000110000110000001000001001000000000000000011000000000000000000100000100010000000001110001100000011010111000111000001110000110000110001100000000100110010000100000001000000000000000000110000000001000000001100000000000011000001000011000000110000110000110000100000001110000000000000000011000000000001000000100110000000000000101000100100000000000000001000000 Impurity
N 000000000000000000000110001011110000011000100000111101000110001010001110001001000011000011100101100100011100110000011000000011000010001100000000011001100100010000010001111111000000000001100100100010000000000001101001000000011000111000011100000110100110100110000000010001110000000001100100010010000000000000001100000000000000100001100000000100010000010000011000000110000110000110000001000001100001001000000100011000000000100000010111000000000001010001100100000000001000011100011010000111000110010101000000000001100000000000010000001000000000000010000100000000000000000101000000000100000000100100110000 Impurity
N 001100000000000100000000000111100001000000010011010110000000000001001001010000000000010000000100000000011000001000100000010011001000001001000000000000000000000000000000000001100100000110000000010100101000111100001000000010110001100010001010010000000101000000001000001100110010000110000000001000100001100000000101001000000000001010000111000000100010001010000101000100010000000000000100001000000010010000100010000000000000000001000000000000000000011000000000000000000110000110000000000001000000000000000000001000000000100000100010000100101001011000011000110000001000000000110001001000010000001000100001 ClockwiseMetamorphosis
N 000000000000000010000110000111100000111000100110111001000100001000000111000001001001000001100001000000011000011000011000000011000111001100000000011001100110110010001011111111000001100010000110000011000000000101001000000001011000011010011000010110010010000110001000000011100000000000100000011000000001001000000110010000010000000001100000001000011000111000001000000110000111000110000000000001100000000000000000011000001100000000100110000001000000000001101000000000011000011000011000000110000110000110001101000001100000000000000000011011000010000100000111010000010000001001100000000000000001000101000010 Impurity
N 000000100000000000100110000001100000011000100000111101100110001100001111000001000011000001100000110100011001011000011000000011000110001100000010011000101010100000000010111111000010000000000110000100000011000001100000000000011100010100011000100100000000000110000000000001100000000000100000011000000000010100000110000000001100000001100000010000001000111001011000000101010110000110100000000011100000100000000000011001000000001000010110000001010000001001100000000000011000011000011000000010000110010110000000000100100000000001000100011000000010000000000100000001000100000001000000000000000000000000000101 Impurity
N 000000000001010000000000000000010000000000000110000101100000000001100000011000000001000010001000010000000000000000000000101011100100001000111110011001100110011101110100000001111100001111110001010011000001111100001111110001001011011111110000001001111111111001000001011011100110110000000110001001100000000101000010011000000000011001110110001100100010111001100000000001001111011000000100011001000110000000000110011001100000001001100111011000100000011000100110100000000110001001100000000001100110011010000100001001100000011000000000001100000010010001000000000000100000000001001000000000000001000000000000 FormlessOedon
N 100000010000100100100100000011110000011001100000111100000100001000001111000000010010000101000000110000111111010000011000000011000110001100000000010001100110000000000010101111000000000000000010000000000000000001110001000000111000011000011000000110000110000110010000000001100000000000000100011000000000000000000110101000010010010011100000010000011000001000011000000101000111010110000000100000100100000000000000011000100000000000011110010000000000001011000000000000011000011000011100001110000110010111000000000001110000000000000100011000000001000000000100100000000000000001000010000000000100000000000001 Impurity
N 000000000000000000000000000001110000000000000001100011010000001000100000001010000010000000000011000000000100001000000000000001000010000100000000010000000000100000000010010000110000100000100000001000000010100100000111100011000001001110001100100000001010000100001000010011000000010110001001010000000001000001100010000000000111010000010000001010001000000000000000010111001000101000000000000001001001000100000000000001100000000110000000001000100000000010000011000010000010000001100000000000000000001001001000000001000000001000000100010000000000000000110101000000000000010011111000000000001000000000000100 Anti-ClockwiseMetamorphosis
N 000000000000010000000000000011000000100000000001011000000000000001000110000000000100000001100100000000000001011000001000000001000110000000000000000001100010000000000001011000110101000000001010000000000000000000000000000000000010011000000100000110000110001000000000000001101000000010000110011000100000000000001110000000000000001101101000000100001011011011000101000000100110011000000000110001100011001000011000011000011000001101100010000001000001100001000000100000001100001000010000000011111110011000001010011000000100010000000110000100000000000100000110000000101010000001110000000000010000010010000100 Hunter
N 000000000001000000100000000000000000000000111000000010110000000000000001000011000100010000001010100010000110010000001000000000110000000110000100000110000111000000000100101111010000000010000111010000000000000010010010000000000001100110010000010010111000000001001011111000010100001000000000000011000000010100000000110010000011001000001000000101010001000110000000010100000001000010000000000000110000000000000010001000000000100000100110010000000000000001000100000100000000010001000000000000000100010001000000000001000100000000000010011011000000000000000011100000000000000000000000000010000001000001000000 Guidance
N 001110110000000000000000010011010000000000001000010000101000000000000110000000000000000001110000010000000100011000000010100000000010000000000000000001001000000000100000111000000000000010010110010100011100000000100000000000000000011100001000010000000111000000100010001001100000000000010000011000001001000000001111001000000010000111111001000001000011011111000000100001100110011010000001110101100011000000011000011000011000001100100110100011000001100001100001100000000100111000110000000001100110011000000000001000000100000000100010000010000000000000100110000010000000000001100000000000000000000000010000 Hunter
N 000000100000000000000100000010000100100001001001000000000001000000101000100000000000000011010000000001100000100100000001000110101011010001000100100010001001100000001001000100000101000010011001011111000100110000000010010000001001100100100010000010010011001100110001000100010010010101111111111111111000001100110001101010000011000100010010000000010001000110100000001101010101000000001001000100010010000000010111000101000000000100010001001000000000000100010010000000001001000000100010000110100000001010000000011100000010000110000000000000000001000010000000001000000010000000100010000000000000000000000000 Milkweed
N 100011000000000000100000001111001000000100000000011100000000000000000110011000000000000000000010010000010000011000001000000000000110000000000000000011000010100000000000011000000000000000000110100000000000000001100000010000000000011000000000001000000110100000000000000001010100001100100000011000000000000000101111000001100000000111111000000100000011011011001000000000100100001000000000110001110111010000011000011010111000001100000110001010000011101001100001110001011100011000010000000001100110011000000000001000000100000100000100000001000001100110000110000000001000000001100000000000000000000000110100 Hunter
N 000001000000000000000010010000010000000000000110001001100000000001100000001010000000000101000000000000100000000000000000110000100010011000110110011001110111011101110110000001101110001111100000011101000001111000001101100000001110001111110100000001111111111000000001011001000110100010000100011001100000000001100110011010000000011001100110000000000110001001101010000001101010011001000000011001100101000000100100011101110001000001100110111000000001011001110110000000000110011001100000000001100110011000000000001101110100000000110000001000000000000000000010000000000001000000000100000000000100000000010000 FormlessOedon
N 000000100000001001000000110010000001000000000010000000010000010000100000101100000100000100000110100001000101001001010100001000010000110000100011010100111100001000011000000100000100110011001001010001000000011010100001100110000011111011100000011000001111000001000100101111111010100000100110010011110000000110110100000000001010000001100000010000000000001110000001001100000000000000000001000001100000000000000000110100010111000010001000000001000000000110100000000100000000100000000000000000010011000010000000000101001000000000000111000001000000000000001100101000000110000000110000000001100001000100000000 Beast
N 000000000101001000000100010011110000011001100000111100000100001000001111000001000011000001101000110100111010011000011010010011000110001101010000011001100110000000000011111111000000001000010110000000000000010001100000000000010100011001011000000010000110100110000100001001100000100000001000011000001000100000000110000000010000000001100000000000011000011000011000000110000111000110100000000001100001100000100000011000000011000011000110000100000010000000100000000000011000011100010000000110000010001110000001000000100000000001000000101000001000000000000100000000001000000001001000000010100000000010000000 Impurity
N 000000000001000000001000000011000100010000110010001000000001100000001110000000010000000001100000000000010100011000000000001000100110000000000000000011100010000010001000011000000000000000110110010000000000000001100000000000001000001000000000000010000111000000000010000001100000100010010000011000000000000000001111100000000001010101011000000010001011111011100000011001100101011000100000110001100011000000011010111000001000001100000110000001000011100001100001000000001100011000110000110001100110011000000000001001000100000000000000100001000000100000000110000000000000000001101100000000100000000010000000 Hunter
N 000000100000001000000000110000011001000000000000000000010000001010110000011100000100000100000110000001000001000001000000001000001000100001000011100100001000011000011001000100000100000010001001000001000100011010100001100010000011011001100000010000000111010000000100000111111100110100100110010011110000000111000100100000000000000001100010100000001000100000101000000000001110000000000000000101100000000001000000110010000000000000001000000000000000000110000000011000000001001000000000000100011011000000000000000101001000100010000001000001000000010000101110000001001000010000100011000101001000000100001000 Beast
N 000000100000000000000001000000000001100000100010000000010000010000110000001100000110001100000110000001001001000001001000001000000000110010101011000100001000001000011001000100000100000011001111011001000000001010100011111000000101111011100100011000001110000000001100000111011000100000110110000011110000000111001100000000000000000001101000000000000010000100100000000000001010000010000000000001101000000000000000111000000000000000101000000100000001000100000000010000000001000000000000000000000011000000000000000101001000000000000001010001000010000000001010100000000000000000110000010000000000000100000000 Beast
N 000000000000100000100001000010000000000010010101101000000010000010001000100100000000000010110001100000110000101101000000001110001111000000010000100010010010000000001001000100000000001010110001011110001000100100010010010000001001000100100010000010010001000010101001010101010010010000111110111111111000001100110000001000000001000110010010000000110001000100100000001100010001011010000001110101010100000000110101010101000000000100010001010000000000000100110010000000000001000000110000000000010000001000000000000100000110000000000000000000100000000000000001001010000000000100010010001000000000000000000000 Milkweed
N 000000000000101000000001000010000000010100000000100000000000000000001010100001000000000011010000010010110000101100000000001110001001010100000010100010010010000000001111001100000010101010010001110100000000100100010010010000001001000100000010000010010001001000110001000100010010000101111111111111111000001110110000101000010011000001010010000000110000000111100000001100011001101000001001000100000010000100110001000001000000000100011001011000100000000100110010010000000011001000100000000000010000001100000000001100000000100000100000000000100000000000000000001000000000000000000010110100010000000000000000 Milkweed
N 000000100000000000000000000010000000001001000110000001100000000011100100010000000000000010000000000000000000000000000000110111100110011000111010010001010010011101110111001001101110001111100000010111000101111100001111100000000111110111111000000001110111110000000000011001100110000000000110011001100000101011100110011010000000010001100110010000100110011001000000000001100111011000000010001101100111000000001110001001100000001001101110011000000000011100100010000000000110111001100000000001100110011110000010001001111110000000000001001000100000000000000010000000000000000000000000000001001000000000000000 FormlessOedon
N 000000000100000000000110000011111000011000100000111100100100000001001111000001000011000000100000110001011000111000001000000011010010101000000000001001100110000101011011111111000101000000000110000000000000000001100000000001011100011000011000000110010101000110110000000001100000000001110000011100100001010000010110000000000000010001111000000000011000111000011000100110010100000110000000000001100000010000000000111000100000100001000111000000000000000000100001000000011000111000011000010110000111000110000000000001101000000000000000011000000001000000100100000000001000000001000000100001000000010000101000 Impurity
N 100000000000000000000110000111010000011000100000111000000100001100101011000000010011010001100000110000011100011000010000000010100010001100000000011001100111000000000001111111000010000000010110100000000001000001100000000000110000011100111000000100000110000110000100000001100000000001000000011000100000000010000111000000000000000100100000000100011101011000011010000110000110100111001000000001101000000000100000001000000001000100100110010000000000000001111000000000101000011001011001000110000010010110000101000011100000000000000000011000000000000011001100000000000000000001001000000000000000010001000000 Impurity
N 001000000100000000010110000011110100001000100000111100000100001000001111000001100011000001000000110000001100011000011000000011110110001100000000011001100110000000000011111111000010100000000110000000000000001001100000001000011000011010011000000110001100010010000000000001100000000010000010001000000001000000000110000000010000000001100000101000011000011000011010000110010011000110010010000001100000000000010000011001010000000000000110000000000000000001100010110000011000011000010010000110000110000110000000001001101000001000000000010000100000010000000101000100000000010001000000010000000000110000000000 Impurity
N 001000000000110000000000000010010000000000000001100000000011000000001000100000000000000110011000000000110000100100000001001110001000101000100000110010010000000111001101000100000000010011010001010110000000100100010110111000000001000100100010000010010011001010110001000100010010010001101111111111111000011100110001101100010011000100010010001110110001000100000000001110011001000100000011000100010010000001010001000101000000000100000001010000000000010110010010100000001010000000100000000000010000001000001000000100000010000000000000000000100010000000000000101000000000000000010010100000000000000000000000 Milkweed
N 010000000001010000000000010011100001100010000011010110000001000001000000010000000000010000000000000000001000000000100010000000000000001010000000000000010010000010000000000001000000000000000100010010000000111010101000010000110000100010000010010000000001001000011000000001100000100110000000001010101000100000000000011000000000000010000001110000000001000000000000100001010000000001000000001000000000001000000011011010000000010001001000010000000000010000000000010000000111010100000000000001000010000000000000001100000000000000001010000000100010000000011000100000001000001001010000010000000100000000000000 ClockwiseMetamorphosis
N 000000000000000100000010100000010000001000010010000101100000000001000000011001010000000000000000000010101000000010000000111001100110001000101110011001100100011001110111010001101110001111000000011101001011111001001111100100001111011101100000100001111111111000000010011011000100000001000110011001100000000001100110011000000000011001100110000011000110110000110010000001101010011000100000011001100110000000000110011001100001000001100110011010010010111001100100100000000110011001100000000001100110001000000100000001100100001000000000011000000000000000000010001001001000100000000000010000000000000000000001 FormlessOedon
N 000000100000001001000000010000000001000000000010010001010010000000100000001100000100010100010110000001000001001011000000101000010000100000100011000110001000011000011001000110000100000011000001000001000000001010100001100000010011111011100000010011001110001000000101000111111000101000100010000011111000000110000100000000010000000101100001100000101000001000000000010000000010101000010000100001100000000000000000110000000000000000001000000000000100000110000000000000000001000110000000000000010011000000000010000001001000000001000001000001110010011000001110111000000000100000010000000000001001000110000000 Beast
N 000000001000000000010101000011000000000000001000011000000000000000000110000000100000100001100000000000000000110001001000000001000110000000110000000001110110000000000000010000000010001010000110000000000000000001000000000001000000011000000000101000001110000000010000000001100000000000000000011000000000000000001111000000000000000101001001010101000110010011000001000001100110011001100000110101001011000100011000111000000000001100000110000011000011100001100001100000001100011000110000100001100110010000000100001001010100000001000100110000000001001000000110000000010000000001100000100000000000001000000000 Hunter
N 000000101010001000000000010000000001000000000010000001001000000000110010001111000100000100100110100001000011000111000100001001010000110000110001000100011000001100011001000100000100000011101001000001011000011010100001110000000111111010100011110010101011100000101100000111110000100000100110011001110000000111000000000000000000000001100000001010000000001000000000000000000010100100001000000001100000000100000000110000000000100000001000000000000000100110000001100000000001001000000000000000010011000000000100000101001000000000100001001001000000000000001110100010000000000000110001100000101000000100000000 Beast
N 001000000000000000000000000011000000000000000000011001000000100000001110100001010000000001100000000000000010011000000010000000000110000000000000000000000000000000000000011000000000000000000110000000000000000001100000001000000100011010000000000100000110000001001000000011100010010000100100011000000000010000001101000000000010000111111000000000000011011011001000000111100110011000000000110001100011000000011100101000011000001000100110000011000001100001100000100010001000011000110001100001100110011000100000001000001100000000000000000100100000000001001110110000100000000001100000000010000010000000000000 Hunter
N 000000100001000000000110001011110000001000110000111100100000001001001111010001000011000001100000100001011100011001011000000011000110001100000000001000100111100000000010101111000100100000000110100000000010000011100000000000011000011000011000000110000110100110000000100001100000100000000000111001000000000000000110000000000000000001100000010000011010011101111100000110000110000110000000000000100001000000000001011000010000000001000110000000000000000111100000000000011000010000011000001110001110001010001000000001100000000000100000011100000010000000000100001000000000000001000000000000010000000100000000 Impurity
N 000000000000100000000000000101000000000000000101011000000000000001000110001001000000000001101000000000010000111000011000000000000110000000010010000011100000000000000000011010100000000000000100000000000000000001000000000000100000010000000000000000000010000000000100100001110000000000000000011010000100000000001111000000000000001111111010100000000011010011000010000101100100011000000001110001000011010000011001011000001000001000100110000011000001000001100001100000001100011000110000000001100110011000010001001000000100001000110001000000000000000000100110000000000000000001100000000000001000000010000000 Hunter
N 000001000000010100010110000011110000011000100000110100100100001010001111000001010010000001100001110000011000011000010000000011000011001101000000011001000110000000110011111011100000000010001010001000000000000000100000001000011000011000011011000110000110000110000000000001100000000000000000011000000010000000101110000000010000001101110000000000001000011000011100010110001110010110000000010001100000000000000000011000000011000010000110000000000000000001100000000100011000011100011000010110000110000110011000000001100000001100010000001000000000000000000100000000000000000001111000000000000000000000000000 Impurity
N 000000000000000100000011001011110001111000000000111110001100001110001101010001000011000101001000000000111001011000010000000111000110001100110000011101100110000010000011011111000000000000000110000000100010000000100000000000011001011000010010000110010010000110000000000001100000000000000000011000101001000000000110100010000001000001100000000000011000011000011001000110100100001110010010001001110010001000101000011000000000100001000110000000000000000001100000000100011001011000010000000110110010000100000001000011110000000000001000011000100001011000000100010000000000000001100000000000000000000000000000 Impurity
N 001000100000001001000100110001000001000001001111010000011000000000000000001100010100010100000110000011000101000001001000001100011100101100100011000100011000001000011001000100001110000010011001000001000000011000100001100000001001111011100001000000000111100000000101000111111000100000100110010011110001000110100100100000000000000011101000000010000010011000000000000000000000000000001001000001100000001000000100110000000000000000001000000000100000000110000000000000000001000000010100000000010010001010010000000101001000100000010111001000010010000000001110100100000000000000110000000000000000000110000001 Beast
N 000000000100000000000010000110000000010000000010011001000000000000000110000000000000000001100000000000000000011000000001000001000110000010000000010001100000000000000000011000100001010010000010000000000000010101100000000000000000111000000000000000000110000000000110000001101000001000100000011000001000000001001111000010000000000111111000000010000011011010010000000000100110011001000000110001110101000000001000011000001010001100011111000011001011100000100001100000001100011000110000000001100110011000000000001000010100100000100000000000000100000000101110010000000001000001110010000000100000100000000110 Hunter
N 000000010000000000001110000011110000101000000010111100101100011000001111010000000000000001100010110000011010011110011000000011000100001101000010011001110110000000010010111111000001000101000010001010000000000001100000000000111000011000011000000110000010000110000000000101100000100000000010011010010001000000000110000100110000000101000000000010011000011000011000000110000110001110000000000001110000100000000000010000000000000000000110000000000000000001100010000000011000001100011000001110000010000011000000000001101010100000000000001001101000010110100110000000100000000001000000000000001010000100100000 Impurity
N 010000000111000000000000000111100000000001000000011000000000000000000110000010100000000000100000010010000010111000010000001100000111000000000000000001100000000000000000011010000000000001000110000000101000000001100000000000001000011000000000001000000110000000000000000001101000000001000000011100000000100000001011000000010000000110011000010000000010011000000000010001100100011010000000110001100011000100011000011000011000001100000110000011100001101001100001100000100100001001010000000001100110011000000000011000000100000100000100000000000100100000000100000000000000001001100010000000000100000000000000 Hunter
N 010010010000000010000100100000010000001000110100000001010000001000000000000010000000010000000000100000000110000000101000000000110010000110001000000110000111100000010000111111000000000001000111000000000000000011010000000000000001100110000000000000111000111100100011111000000000000000000000000001000000000000000000110000001010100001000000100000110000100110000001010010000001000001000000000000110000001100000000001000000000000000000111000000100000100001001000100000001000010001100001010011000100010000000001000001000101000100010000011011000000000000010011100000000110000000001000000000010000000000000000 Guidance
N 100001000000000000100100000001000000000000000000011000000000000000010110000000000000000001000000000000000000001000000000000000010100000000000000100001100000100000000101011000000000100000000110000000000001001001100000000000000000011000101001010000010110000000000000000001100010001000000000011100000001000100001111000100000000001111011100000000000001011011000010010001100110010000000010110001000011000000001001011000010000001100000111000011000001101001101101100100001110011100100000000001100010011100100000001000010100000000000100000000000010000000000110000000000000000001100000000101000000000000010010 Hunter
N 000000100001001000000010010100000001100000010010010000110000001000110010000101000100010000100110100001000001001011000000001000010100100000100011000100001000001000011001000100001100000010001001000001000000011010100001110000000011111011100010010000001111110000000100000101110000100010101110010011110000001111000101000000000000000000100000000101000000001000000000000000000010000000000000000000100000001000010000110000001000001000001000000000000000000110000001000000000001000000100001000010010011100000010100000101001000011000100001000001000000001100000110100000000000000000110010110100000010100100000000 Beast
N 010000000000001000000110000011110010111000100000110100000100001000001111011001000011000111100000000000011000011000011000000111010110001100001010011001110110010000000011111101000000000000000110100010000000000000100001010000010000001000011000000110000100001110000000000001100010000000000000011000000000000000000110010000000000000001100000001100011000011000011000000110000110000110000000010101100001000000000000001000000000000000000110000000000000000001100000000000011001011000111000000010000110000010000000100101100000001000000001011011000001000000000100000000100000000000000000010000001000000001000010 Impurity
N 000000000010100000001110000011110000011000100000111101000100011000001111000001010011000001000000110000011000011000011000100010001110001000000000011001100110001000001011010111100010000001000100000000001000000101100000000000111000010000011000000100001110000110000000000011000010100001000000011000100000100000000110000000000000000001110000011000111000011000111110000010000110100110100000000000101000001000000000011000000000100000000110000000000001000001100000000000011000011001011000001110000111100110001000000001100001000000000000011000000000000100010100100000001001000001000000000000000100100100100000 Impurity
N 000001000000000000100000000001110000000000000001100011001000000000100000001000000000001000000011100010100100000000010000000000100000000100000000011000000000000000000000000000000100000000101001010000100010000101000110000001000001000110001000100000001010000000101000000011000000001110000001000000000001011000110110000110010011100001010000001100110000100010001001000000000000100000000000000010010100100001000000001001000001000000000100001100000000000000000010000000000000000100100000000000001000001000001100000000000100100000010100100001000101001000010001000000000000010010100000000000000000000000100000 Anti-ClockwiseMetamorphosis
N 001000000001000000100001000010000000100001000011100000000100000000001000111000000000001010000000000000010000101100100000001111101001101000000001100010010000000010001001011100000000000010010001001110001000100100010010011001101001000101001000000010010001001100100001000100010011110001111011101101111000001100110001001000000011000100010010000000111001000100100010101100010001101000000001000101010010100000010001000101000000000100010001010000000000000100010010010000000011000000100000000000010000001000000001000101000010000000000000000110100000000000010000011000000010010000100010100000000001000001000000 Milkweed
N 100000100100001001000010010000000000110000010010000010010000000000110000011101000010000100000110000001010101001001100000001000010000100001000011000100001000001000011001000100010110000001001001000001000100011110100001101110100111011001100000011001101011000010000110000111011000000010100110010001111000000100000110010001000001000001100111000001000001001000101000010000001010010000000000001001000100000000010000110000000000000000011000000000001011001110000001000010000101100000000000000000110011000000000000000101001000000000000010000101010000000010001110110000000000001100110001000000000000000100000000 Beast
N 000000100010000000110000010100000000000000010010000000010000000010111100001100000100000111000110000001000001000000000000001100010000100010100011000100011000001000011001000100000100000011000001000001000000011010100011100001000011111011100000010000001111000000000100000111111000100010100010010001110010010110100110100000001001000001100000000000000001001100000000000100100110000000000000000000000000010000000000110000000100000000001001100000000000000110000000000000000101000000000000000000010011010000000000001101001000010000000111001001000000100000001110100010000000000001110000000010000000000100000000 Beast
N 000100000000000000000000010011000000010000010000011110010100000000000010000010000000000001100000001000001000010000000100000000000110000000000000000101100000000001100000011000010000000000100100100101000000000001100000000000100000011000000000000000010111000000100000000001110100001010000000011000000000000000001111000100000000000111011000000000001011011111000000000101100101011000000000100001100011000001011000011000011000001100000110000011010001101010100001101010000110001000110000000001100010110100000000001000000100001011000000010000000000000000101110001000000100100011100000000001000000000000100000 Hunter
N 000000001000110000000000000010101000000000000001101000001110010100001010100000010000001010010000000000100000101101000000001010101001000000000000100010010010000010101001001100000000000011010100011110000000100100011010100000000101000100100110000011010000001000100001000100110011011111111111111111110010001100110001001000000011000100110010000000110001000100100100001100010001001000000001000100010010000000011001000101000000000100010101010000100000000100010010000000000001000000100000000000011000001010010000000100001010000001000000100000100000000000000000000010000000000000100010000001000000000001000000 Milkweed
N 000001100000000101001000000011000000001000000000111001000000000000000111100001010000000001110000010000000000010000000000000100000110000000000001000001110100000000000000001000100000001000000110100000000000000001100000000001100000011010010000010000000110000001000000000001100011010000000000011000110000000001001111001000000000000111111000000000000011011011010000000001100110010001000000000001100011000000011101011000000000001100000110000011010001000001100001100000001100011000110000000001101110011101001110001010000100000100001000000000000000000000000110000000001100100001000000000000001000001000000000 Hunter
N 010010100000000000010110000001110000011000110001111100000100011000011101000001010011000001100000110000111010011010011000000011000110001100000000011001111110000010000011101010000000000000000000000000000000000101100000000001010000011000011000000110000010000110000000010001100000110000000000011000000000100110000110000000000000000001100000001001001000110000010000000010000100001110000000000110100001110000000000111000000100010000000110001010000000000001000000000010011000011000010000000110001110000110000100100001110000000000000100001000000000000000000100000000000010010001000001010000000100010000000000 Impurity
N 000000001000000000100000100010000000001000000010000001100010000010100000011010010010000000000100000010000000000011100100110001100110011000111100011001100010110101100110110001001100001100100100011110001001111110001111101000011011111101110000000001111111010000000000011001101110000000000100011001100000000001100110010000000000010001100110000010000110011101101000000001100110111010000001011001101110000010000100011001100000010001000110011000000000001001100110000110000010011011100000000001000110011000000000001001100100000010000000001001000000100100000110000000010000000000001000000000000000010010000010 FormlessOedon
N 000000000100000000000110000011110000011000110000111100101100001101001110000001000000000001101000110001001000011000011001010011100110000101000000011001100110000000000001101100000010000000000110010010000000100001100001000100011000011000001011000110000110000111000000000001110000000001000000011000010000100000000110001010010000000000100000000000011110010000011000000110000110011110000100000001100000001001000000011100000000100000000110001001100000000001100000000000011000001000001100000110000110000110000000101001100000000100000000111000100000010000000100100000010000000001000100001000000100001000000001 Impurity
N 000000000000000000100000000011000000000000010001100000000100000000001000110010000000000010010100000010100000001100010000001110001001110001000000100010010000000000001001000110100000000000010001011110000010100100010010110000001101000100100111000010010001001000100001000100000000010001111111111111110000101100100001101000000011000100110010000000100001000100100010001100000010001010011001100100110011000000110001001101000001000100010000110000000000000100011010000010000001000000100000010000110000001000000000000100000011000001010000000000100100000000000000001000000001000100000000000000000000100010000000 Milkweed
N 000100000000000010000001100000000000000000110000010000000000101000000000000010000000010000000000100000000110000000101000000000110100010010000000000111101111110000000000110011000000000000000101000000000000100011010001000000000001101110000001101000011000110100000011011001001100000000000000000111000000100000000000110001001100000000001000000000000000100110011000000000000001001010100000000000100000100000000000000001010010000000110110000000001000000011011000100001000000010101000010000100000100010000000000000001000010100000000000011011000000000000010011100001000000000000000000000110000000010000001000 Guidance
N 000000010000001000001100000011110000011010000000111100000100001100000111000001000011000101100000011000001000111100011000010010000010001100000010011101100110100000000011001111011001000000000110000001000010000101100000000010001100011101011000100010000110000011000000000001100000000000000000011000000000000000000110000000000000000001100000000000011000001000011000000110000110100110000000100000000010001000000000011000000000000000000110001000000000000001100000010000001000011000011100010110000110000110000000000001100010000010000000001010100000010000000100000000000100001001010000000100000000001010001000 Impurity
N 000000000000000000000000000011000000000100000010011000100000000000000110000000000000000001000000000000000000011000100000000000010110000001000000000001100000000100000000010000000000000001000110010000000000000001100000000000001001011000000001000000000110000000000000000001100000001000000010011010000000000000001101010000000000100101111000000000000010101011000000010001110110110001000001110011100011000101111000011000011000000100100110000010000001100001100000001000001100001000110000000001100110101000000000001010000100001001000000100000000000010110000110100010000000001000110000000000000000010100000000 Hunter
N 010000010000000000000010000000010000000110001110000001101000010001100000011001010000000000000001001000000010000100000000110011100110111000111110111001100110011101111100000001101110001111100010011101100001101100001111101000001111111111110000000001111111110000000000011001010110001010000100011001100001000001100010011100100010111100000110100000010110011000100000000001100110011100010000110001100110000011000111011001100000000000100110010000000100011001100110000000000110011001100100000001100110011100001000000001100100000000000000001010011000000010000010000000000010100100010011000000001000000000010000 FormlessOedon
N 000000000000000000000010000111100001000000000011000110100000000000001000000101000000010101000101000100000000000000100000011110000000011010000100000000000011000100000000000001010000000010001000010000000101011000000000010000110001100010001010000000010101000000101000100010110000000110000000001010000111101000001100011001100100000011000001110000000001010000000000100101010000000100000000001010000011000000100110000100000100010001100000000010100000010000000000000010000100000010010001000001100000000010000000001010100000000010000010001000101000000000111010110000000000000111111100000000001000000000000000 ClockwiseMetamorphosis
N 000000000000000000000000110001110000000000000010100111000000000010000000001010000100001010000011100010001100000000010000000001000000010100000010010010001000100000000110000000000000100000100000010000000010000101000111000000000001100010000100100000001010001000110000000011000000000110000001010000000001010001100010000001010011100000010100001000100000000010000000001011000000100000000000000100000000000000010010000001010000000010000000001000000000100010100010011000000000000000100000000100000000000100000000010000000100000000000100000001100000000000110001100011000000000011100000001000100000001001000000 Anti-ClockwiseMetamorphosis
N 100000100000011010000000000000010001010000000011000000011010000000110001001101000101000100000110001001000000000101000000000000011010100000110011000100001000001000111011100100000100000011001011000001000100011011100000100000000011111011100000010000011111000000000100000011111000000000100110010011010000000110000100000000000000000001100100000000000100100000000000000000000010000000000001000001100100100000000000110010101000000000001000000000000000000110000000100001000001000010000000000000010011000000000000000101001000010000000001000001000000000010001110100000000000000010111100000000000000000100000000 Beast
N 000000000000000000000000000011000000000010010101100000000000000000001000100000000000100000010000000000110000001100000000000110001001000000110100100000010000000001000101100100000100000010010001001110000001100100010010010000001001000100100010000110010001001000100001101100010010010001011110101111101010100100000001011000000011000000010010000000110001000100110010001100010001001000100001000100010110000000010001000101000000000100010001010000000000000000010010000000000001000000100010000000010000001010000000000100000010010000100000000100100000100010000000000001000000000000100010000010000000000000000000 Milkweed
N 000000100000000000010001100000010001000001010000000001010000000000101000000110001010010000000100000000000110010000001010000000110010000110000000000110000111101000001001111111000000000000010110000000000100000010011000100000000001100110000100000000110010110000000011100000000100000101000011000001001001000001000000110000001100000000000000000000010000000110100000000000000001000000000000100000110000010011000100001000000000000000000110000001010000000101001001000000000001011001001000000000000100010000000001000011000100000000000000011011000100000000000111100100000000000000001000000010000000000001001000 Guidance
